FIRE_CAUSE,FCODE,FIRESTATUS,FIRE_CENTR,FIRE_TYPE,FIRE_YEAR,FIRE_NO,SHAPE,SIZE_HA,FIRE_NT_NM,LATITUDE,FIRE_NT_LK,FIRE_NT_ID,ZONE,FIRE_ID,IGN_DATE,GEO_DESC,LONGITUDE,OBJECTID,X,Y
Lightning,JA70003000,Not Active,6,Fire,2018,N50928,,0.010,,49.5067,,,5,928,20180625000000,South of Heart Rd,-117.5930,2887099,1607826.4089999995,535069.4170000004
Lightning,JA70003000,Not Active,6,Fire,2018,N50938,,0.075,,49.3535,,,5,938,20180626000000,East Rialto Creek,-117.7089,2887100,1601477.5669999996,517169.5260000033
Person,JA70003000,Not Active,6,Fire,2018,N50942,,0.001,,49.0224,,,5,942,20180626000000,Slate Creek,-117.3459,2887101,1632168.9130000002,483806.6599999974
Lightning,JA70003000,Not Active,6,Fire,2018,N51080,,0.202,,49.5004,,,5,1080,20180625000000,Deer Creek,-117.9820,2887102,1579905.3479999998,531108.8140000002
Lightning,JA70003000,Not Active,6,Fire,2018,N51098,,1.000,,49.5216,,,5,1098,20180622000000,Twobit Creek,-118.0667,2887103,1573539.5589999994,532758.1490000002
Lightning,JA70003000,Not Active,6,Fire,2018,N51279,,0.100,,50.6640,,,5,1279,20180718000000,Ferguson FSR,-117.4804,2887104,1600476.6140000015,663844.7349999938
Lightning,JA70003000,Not Active,6,Fire,2018,N51302,,0.010,,50.1707,,,5,1302,20180718000000,Fife Creek,-118.1835,2887105,1557180.6140000010,603564.9369999999
Lightning,JA70003000,Not Active,6,Fire,2018,N51325,,11.000,,50.2052,,,5,1325,20180719000000,Fitzstubbs Creek - Modified Response,-117.4904,2887106,1605900.5799999994,613068.1660000002
Lightning,JA70003000,Fire of Note,6,Fire,2018,N51329,,2087.000,Blacktail Mountain,49.8523,http://bcfireinfo.for.gov.bc.ca/hprScripts/WildfireNews/OneFire.asp?ID=758,758,5,1329,20180719000000,Blacktail Mountain-Modified Response,-117.2228,2887107,1629707.4429999993,576442.7330000019
Lightning,JA70003000,Not Active,6,Fire,2018,N51336,,2.200,,50.2348,,,5,1336,20180719000000,Rioulx Creek,-118.1211,2887108,1560814.4830000005,611147.0419999985
Lightning,JA70003000,Not Active,6,Fire,2018,N51367,,1.500,,50.1115,,,5,1367,20180720000000,McDonald Creek,-117.7008,2887109,1592202.2850000001,600939.7120000012
Person,JA70003000,Not Active,6,Fire,2018,N51404,,0.060,,49.2852,,,5,1404,20180722000000,Oscar Bear FSR,-117.1857,2887110,1640184.4480000008,514219.7439999925
Lightning,JA70003000,Not Active,6,Fire,2018,N51439,,0.100,,50.1628,,,5,1439,20180724000000,North Fife Creek,-118.1262,2887111,1561346.6259999999,603147.9140000055
Lightning,JA70003000,Not Active,6,Fire,2018,N51442,,1.900,,49.6805,,,5,1442,20180724000000,W. Little Slocan Lake,-117.7288,2887112,1595807.6719999993,553094.9770000009
Lightning,JA70003000,Active,6,Fire,2018,N51446,,110.000,,50.7957,,,5,1446,20180724000000,Incomappleux River - Monitor,-117.6569,2887113,1586367.5640000002,676921.4319999972
Person,JA70003000,Not Active,6,Fire,2018,N51450,,0.009,,49.0739,,,5,1450,20180725000000,Black Bear Drive,-117.8247,2887114,1596691.5989999999,485334.5249999976
Lightning,JA70003000,Not Active,6,Fire,2018,N51454,,0.300,,50.1727,,,5,1454,20180725000000,Watshan Lake,-118.1243,2887115,1561354.5139999988,604257.0580000021
Lightning,JA70003000,Not Active,6,Fire,2018,N51461,,0.040,,50.1319,,,5,1461,20180725000000,Owl Creek,-117.5135,2887116,1605236.6320000000,604774.0529999966
Lightning,JA70003000,Not Active,6,Fire,2018,N51476,,52.000,,49.0098,,,5,1476,20180726000000,Santa Rosa Creek,-117.9849,2887117,1585856.6659999997,476919.5949999997
Lightning,JA70003000,Active,6,Fire,2018,N51528,,135.000,,49.7695,,,5,1528,20180728000000,Drinnon Lake - Modified Response,-117.7471,2887118,1593339.4720000001,562770.8519999972
Lightning,JA70003000,Not Active,6,Fire,2018,N51533,,0.009,,49.2674,,,5,1533,20180728000000,Porcupine FSR,-117.0600,2887119,1649518.5630000003,513402.9139999961
Lightning,JA70003000,Not Active,6,Fire,2018,N51536,,0.400,,49.5385,,,5,1536,20180728000000,Airy Creek,-117.7880,2887120,1593386.3559999997,536925.7350000013
Lightning,JA70003000,Active,6,Fire,2018,N51541,,6.900,,49.5481,,,5,1541,20180728000000,Airy Creek 2,-117.7878,2887121,1593279.4110000010,537989.4680000003
Lightning,JA70003000,Not Active,6,Fire,2018,N51545,,0.100,,50.0717,,,5,1545,20180728000000,Kane Creek,-117.2658,2887122,1623637.0719999999,600280.3019999964
Lightning,JA70003000,Not Active,6,Fire,2018,N51555,,0.009,,49.1963,,,5,1555,20180729000000,Hudu Creek,-117.5209,2887123,1617136.9759999993,501446.4090000009
Lightning,JA70003000,Fire of Note,6,Fire,2018,N51557,,206.000,McArthur Creek,49.1200,http://bcfireinfo.for.gov.bc.ca/hprScripts/WildfireNews/OneFire.asp?ID=737,737,5,1557,20180729000000,McArthur Creek,-117.1314,2887124,1646400.7800000007,496503.9540000008
Lightning,JA70003000,Not Active,6,Fire,2018,N51558,,0.120,,49.1842,,,5,1558,20180729000000,Hodo Creek Drainage,-117.5294,2887125,1616682.6260000011,500030.3059999989
Lightning,JA70003000,Active,6,Fire,2018,N51561,,0.009,,49.0832,,,5,1561,20180729000000,Lost Creek,-117.1224,2887126,1647568.2450000001,492530.8230000008
Person,JA70003000,Not Active,6,Fire,2018,N51575,,1.000,,49.0901,,,5,1575,20180729000000,Ryan Creek,-117.6550,2887127,1608812.7209999997,488567.1309999973
Lightning,JA70003000,Active,6,Fire,2018,N51624,,245.000,,50.1906,,,5,1624,20180730000000,North Fife Creek-Modified Response,-118.1720,2887128,1557751.7060000000,605856.0180000030
Lightning,JA70003000,Active,6,Fire,2018,N51804,,34.500,,50.4506,,,5,1804,20180731000000,Fosthall,-118.1958,2887129,1552879.1429999997,634428.4250000017
Lightning,JA70003000,Not Active,6,Fire,2018,N51831,,0.100,,50.6952,,,5,1831,20180801000000,Hill Creek,-117.6267,2887130,1589804.7779999997,666065.4220000049
Lightning,JA70003000,Not Active,6,Fire,2018,N51862,,2.800,,50.3981,,,5,1862,20180801000000,North Fosthall Road 1,-118.0391,2887131,1564591.1089999992,629856.8670000015
Lightning,JA70003000,Not Active,6,Fire,2018,N51866,,0.300,,50.4778,,,5,1866,20180801000000,East of Margie Lake,-118.1428,2887132,1556280.8980000000,637852.0379999997
Lightning,JA70003000,Not Active,6,Fire,2018,N51867,,0.050,,50.3933,,,5,1867,20180801000000,North Fosthall Road 2,-118.0433,2887133,1564357.5960000008,629285.4649999999
Lightning,JA70003000,Active,6,Fire,2018,N51880,,150.000,,50.4759,,,5,1880,20180801000000,Halfway River,-117.8252,2887134,1578692.9979999999,640187.9000000004
Lightning,JA70003000,Active,6,Fire,2018,N51969,,28.000,,50.6608,,,5,1969,20180801000000,Staubert Lake #1-Monitor,-117.6579,2887135,1588067.7030000007,662001.0980000002
Lightning,JA70003000,Not Active,6,Fire,2018,N52012,,0.010,,50.6783,,,5,2012,20180802000000,Staubert Lake #2,-117.6605,2887136,1587654.2289999994,663912.0570000000
Lightning,JA70003000,Not Active,6,Fire,2018,N52065,,0.009,,50.1410,,,5,2065,20180802000000,Saddle Mtn,-117.8638,2887137,1580251.9100000001,602844.6600000011
Lightning,JA70003000,Not Active,6,Fire,2018,N52066,,0.040,,49.9348,,,5,2066,20180802000000,Nemo Creek,-117.4190,2887138,1614595.7170000006,583821.4090000009
Lightning,JA70003000,Active,6,Fire,2018,N52073,,110.000,,50.0804,,,5,2073,20180803000000,Shannon Creek,-117.6024,2887139,1599603.3549999997,598336.4020000026
Lightning,JA70003000,Not Active,6,Fire,2018,N52108,,0.010,,50.1431,,,5,2108,20180803000000,Saddle Mountain,-117.8419,2887140,1581780.5249999999,603262.1440000013
Lightning,JA70003000,Not Active,6,Fire,2018,N52145,,0.200,,50.1457,,,5,2145,20180804000000,Fisher Ridge,-118.0181,2887141,1569236.7579999999,602115.2369999997
Lightning,JA70003000,Not Active,6,Fire,2018,N52173,,0.030,,50.5901,,,5,2173,20180804000000,Coffee Hill,-117.8771,2887142,1573586.3659999999,652387.5990000023
Lightning,JA70003000,Not Active,6,Fire,2018,N52190,,0.010,,50.7177,,,5,2190,20180805000000,Above Armstrong Lake,-117.6839,2887143,1585495.8469999991,668079.4000000013
Lightning,JA70003000,Active,6,Fire,2018,N52191,,50.000,,50.7905,,,5,2191,20180805000000,Pool Creek - Modified Response/Monitor,-117.5558,2887144,1593510.3330000001,677192.9989999924
Person,JA70003000,Not Active,6,Fire,2018,N52249,,1.270,,49.5877,,,5,2249,20180806000000,Winlaw Creek,-117.5937,2887145,1606714.8500000006,543998.6880000001
Lightning,JA70003000,Active,6,Fire,2018,N52455,,0.010,,49.1519,,,5,2455,20180811000000,Old Glory Mountain,-117.8986,2887146,1590335.1300000006,493317.2670000000
Lightning,JA70003000,Active,6,Fire,2018,N52467,,0.009,,49.2159,,,5,2467,20180811000000,W of Mud Lake ,-118.0287,2887147,1580096.8290000008,499313.8139999975
Lightning,JA70003000,Active,6,Fire,2018,N52471,,63.000,,50.0339,,,5,2471,20180811000000,Slocan Lake,-117.4736,2887148,1609376.9089999993,594294.9900000021
Lightning,JA70003000,Active,6,Fire,2018,N52477,,18.000,,49.3215,,,5,2477,20180811000000,Moberley Creek,-117.9204,2887149,1586605.1590000005,511865.9920000024
Lightning,JA70003000,Not Active,6,Fire,2018,N52479,,10.000,,49.0269,,,5,2479,20180811000000,Big Sheep Creek,-117.9580,2887150,1587601.4389999995,479030.0490000034
Lightning,JA70003000,Active,6,Fire,2018,N52489,,225.000,,49.4897,,,5,2489,20180811000000,North of Deer Creek,-118.0644,2887151,1574107.3540000007,529255.7979999976
Lightning,JA70003000,Active,6,Fire,2018,N52491,,150.000,,49.9880,,,5,2491,20180811000000,Sandy Creek- modified response,-117.4693,2887152,1610297.1510000010,589267.5169999991
Lightning,JA70003000,Fire of Note,6,Fire,2018,N52497,,605.000,Bulldog Mountain (formerly South of Renata Creek),49.4042,http://bcfireinfo.for.gov.bc.ca/hprScripts/WildfireNews/OneFire.asp?ID=770,770,5,2497,20180811000000,Bulldog Mountain,-118.0955,2887153,1572925.6230000001,519562.4170000013
Lightning,JA70003000,Active,6,Fire,2018,N52500,,12.000,,49.0840,,,5,2500,20180811000000,Swehaw Creek,-118.0173,2887154,1582574.1810000001,484847.4920000006
Lightning,JA70003000,Active,6,Fire,2018,N52501,,2.200,,49.0264,,,5,2501,20180811000000,Hunter Creek #2,-118.0339,2887155,1582086.6069999998,478349.6830000030
Lightning,JA70003000,Active,6,Fire,2018,N52502,,0.009,,49.7357,,,5,2502,20180811000000,Gimly Trailhead,-117.6300,2887156,1602160.7909999997,560032.6339999987
Lightning,JA70003000,Not Active,6,Fire,2018,N52503,,0.200,,49.0168,,,5,2503,20180811000000,Hunter Creek #3,-118.0243,2887157,1582902.0460000001,477374.5039999979
Lightning,JA70003000,Not Active,6,Fire,2018,N52508,,0.009,,49.9949,,,5,2508,20180811000000,"Burton, Scalping Knife",-117.8628,2887158,1582184.5100000007,586717.2039999999
Lightning,JA70003000,Not Active,6,Fire,2018,N52520,,0.009,,50.1606,,,5,2520,20180811000000,Fisher Ridge 1,-118.0065,2887159,1569867.1840000004,603860.5309999995
Lightning,JA70003000,Not Active,6,Fire,2018,N52521,,0.009,,50.1995,,,5,2521,20180811000000,Fisher Ridge 2,-118.0406,2887160,1566965.7760000001,607885.8279999997
Lightning,JA70003000,Not Active,6,Fire,2018,N52526,,0.009,,50.1780,,,5,2526,20180811000000,Fisher Ridge 3,-117.9919,2887161,1570691.6249999995,605896.7589999977
Lightning,JA70003000,Not Active,6,Fire,2018,N52538,,0.250,,49.1049,,,5,2538,20180811000000,South of Old Glory,-117.9139,2887162,1589823.1880000015,488008.5679999944
Lightning,JA70003000,Active,6,Fire,2018,N52543,,0.100,,50.1203,,,5,2543,20180811000000,Big Sister Mountain 3,-117.6170,2887163,1598039.1540000010,602610.8439999996
Lightning,JA70003000,Active,6,Fire,2018,N52546,,0.100,,50.1187,,,5,2546,20180811000000,Big Sister Mountain 1,-117.6423,2887164,1596264.3710000003,602224.4969999976
Lightning,JA70003000,Active,6,Fire,2018,N52547,,0.100,,50.1248,,,5,2547,20180811000000,Big Sister Mountain 2,-117.6302,2887165,1597043.7730000003,602998.5219999999
Lightning,JA70003000,Active,6,Fire,2018,N52548,,146.000,,49.3774,,,5,2548,20180811000000,North of Syringa Park,-117.8816,2887166,1588700.5099999998,518357.7589999996
Lightning,JA70003000,Not Active,6,Fire,2018,N52549,,300.000,South of Renata Creek,49.3867,http://bcfireinfo.for.gov.bc.ca/hprScripts/WildfireNews/OneFire.asp?ID=764,764,5,2549,20180811000000,South of Renata Creek,-118.1051,2887167,1572444.9790000003,517545.7819999997
Lightning,JA70003000,Not Active,6,Fire,2018,N52550,,2.000,,49.4039,,,5,2550,20180811000000,South of Renata Creek 2,-118.1063,2887168,1572148.7939999988,519439.9470000090
Lightning,JA70003000,Active,6,Fire,2018,N52552,,0.000,,50.7115,,,5,2552,20180811000000,Mohawk Cr ,-117.5845,2887169,1592542.7620000001,668224.7050000010
Lightning,JA70003000,Active,6,Fire,2018,N52554,,0.040,,50.3123,,,5,2554,20180811000000,Turner Cr ,-117.8128,2887170,1581674.3189999987,622199.7210000036
Lightning,JA70003000,Not Active,6,Fire,2018,N52555,,0.010,,50.3005,,,5,2555,20180811000000,Mcleod 3,-117.7822,2887171,1583988.6759999995,621145.5249999994
Lightning,JA70003000,Active,7,Fire,2018,C12405,,32.500,,53.1969,,,1,2405,20180810000000,Yuzkli Lake,-121.7569,2887300,1282694.5859999990,918470.8700000038
Lightning,JA70003000,Active,7,Fire,2018,C12594,,1630.000,,52.7536,,,1,2594,20180812000000,Bald Face Mountain,-124.5121,2887301,1100221.2909999993,861595.2100000009
Lightning,JA70003000,Not Active,7,Fire,2018,C12608,,0.009,,53.0212,,,1,2608,20180812000000,Hawk Road,-122.8108,2887302,1213418.1009999998,895193.2900000056
Lightning,JA70003000,Active,7,Fire,2018,C12637,,370.000,,53.1088,,,1,2637,20180814000000,North Baezaeko,-123.8983,2887303,1140378.8129999994,902249.3160000024
,JA70003000,Not Active,7,Fire,2018,C12678,,0.009,,52.9405,,,1,2678,20180815000000,UddY Creek off Nazko Hwy,-123.4713,2887304,1169562.1120000007,884420.6650000010
Lightning,JA70003000,Not Active,7,Fire,2018,C20005,,0.009,,51.8381,,,2,5,20180323000000,Farwell Canyon,-122.5247,2887305,1239017.1460000004,764322.6490000049
Lightning,JA70003000,Not Active,7,Fire,2018,C20151,,0.009,,52.2844,,,2,151,20180507000000,Rosita Meldrum Rd,-122.5484,2887306,1234965.4900000005,813945.3050000006
Lightning,JA70003000,Not Active,7,Fire,2018,C20257,,0.009,,52.3079,,,2,257,20180519000000,SE end of Skulow Lake,-121.8950,2887307,1279251.2450000001,818933.3390000006
Lightning,JA70003000,Not Active,7,Fire,2018,C20276,,0.009,,52.3766,,,2,276,20180619000000,8km up Duckworth FSR,-122.3122,2887308,1250497.7160000000,825024.9449999975
Person,JA70003000,Not Active,7,Fire,2018,C20287,,0.009,,51.9911,,,2,287,20180520000000,Riske Creek,-122.5384,2887309,1237248.6080000007,781312.6319999984
Lightning,JA70003000,Not Active,7,Fire,2018,C20323,,0.009,,52.3125,,,2,323,20180519000000,5 km N of Meldrum Rosita,-122.5680,2887310,1233481.8359999992,817002.7259999989
Lightning,JA70003000,Not Active,7,Fire,2018,C20344,,0.150,,51.9260,,,2,344,20170727000000,Bald Mtn,-122.6027,2887311,1233187.9019999993,773852.3749999991
Lightning,JA70003000,Not Active,7,Fire,2018,C20345,,0.150,,51.9132,,,2,345,20170727000000,Bald Mtn,-122.6495,2887312,1230049.6629999999,772276.1679999968
Person,JA70003000,Not Active,7,Fire,2018,C20369,,0.500,,52.1413,,,2,369,20180524000000,Fox Mountain Ross Road,-122.0959,2887313,1266619.6780000001,799607.5099999970
Person,JA70003000,Not Active,7,Fire,2018,C20371,,0.009,,52.1720,,,2,371,20180524000000,Dugan Lake,-121.8925,2887314,1280299.9910000002,803812.4869999941
Person,JA70003000,Not Active,7,Fire,2018,C20457,,0.009,,52.1603,,,2,457,20180315000000,1km N Likely/Horsefly Junction,-121.9504,2887315,1276426.3759999992,802284.1699999981
Person,JA70003000,Not Active,7,Fire,2018,C20459,,0.400,,52.3012,,,2,459,20180602000000,Lynes Creek Rd,-122.1998,2887316,1258574.1059999994,817033.3930000039
Person,JA70003000,Not Active,7,Fire,2018,C20514,,0.009,,51.7737,,,2,514,20180611000000,Alkali Lake,-122.2009,2887317,1261655.8290000004,758308.9400000013
Lightning,JA70003000,Not Active,7,Fire,2018,C20571,,0.009,,51.9083,,,2,571,20180620000000,Dog Creek,-122.1179,2887318,1266543.5760000004,773593.2340000002
Lightning,JA70003000,Not Active,7,Fire,2018,C20578,,0.009,,51.9787,,,2,578,20180620000000,Dog Creek Rd,-122.1299,2887319,1265291.6130000008,781383.9279999956
Lightning,JA70003000,Not Active,7,Fire,2018,C20579,,0.100,,51.9464,,,2,579,20180620000000,Desous Mtn,-122.1906,2887320,1261325.7210000001,777564.5619999990
Lightning,JA70003000,Not Active,7,Fire,2018,C20581,,0.009,,52.4514,,,2,581,20180620000000,1 KM S of Gibraltar Mine,-122.2668,2887321,1253140.1940000001,833507.1209999891
Lightning,JA70003000,Not Active,7,Fire,2018,C20591,,1.200,,51.7960,,,2,591,20180620000000,Alkali Lake,-122.1111,2887322,1267699.5520000006,761117.0560000027
Lightning,JA70003000,Not Active,7,Fire,2018,C20612,,0.300,,51.7423,,,2,612,20180620000000,Enterprise Rd,-121.8483,2887323,1286115.1780000008,756178.5369999968
Lightning,JA70003000,Not Active,7,Fire,2018,C20618,,0.009,,51.9940,,,2,618,20180620000000,10 km NE Chimney Lake,-121.9559,2887324,1277108.6850000008,783755.1769999992
Lightning,JA70003000,Not Active,7,Fire,2018,C20658,,0.009,,51.9152,,,2,658,20180620000000,Spring House,-122.0725,2887325,1269611.1840000004,774536.8240000000
Person,JA70003000,Not Active,7,Fire,2018,C20692,,0.009,,52.1434,,,2,692,20180620000000,Ross Rd,-122.0761,2887326,1267960.6319999993,799923.6590000018
Lightning,JA70003000,Not Active,7,Fire,2018,C20707,,0.009,,52.3543,,,2,707,20180620000000,Likely Road,-121.8775,2887327,1280135.9450000003,824163.8250000020
Lightning,JA70003000,Not Active,7,Fire,2018,C20816,,0.009,,51.8530,,,2,816,20180622000000,Alkali Lake,-122.3231,2887328,1252789.9330000004,766681.8879999947
Lightning,JA70003000,Not Active,7,Fire,2018,C20822,,0.009,,52.1044,,,2,822,20180621000000,Elk Lake Rd,-122.4615,2887329,1241878.9459999991,794193.4940000027
Lightning,JA70003000,Not Active,7,Fire,2018,C20824,,0.009,,52.0365,,,2,824,20180621000000,1 KM N of Knife Creek,-121.8255,2887330,1285756.8029999996,789001.7679999964
Lightning,JA70003000,Not Active,7,Fire,2018,C20838,,0.009,,52.2593,,,2,838,20180620000000,Owen Lake,-122.9351,2887331,1208784.1409999996,809936.0279999981
Lightning,JA70003000,Not Active,7,Fire,2018,C20849,,0.009,,52.3454,,,2,849,20180620000000,SE  of Cook Lake,-121.7538,2887332,1288595.5610000005,823672.0169999991
Lightning,JA70003000,Not Active,7,Fire,2018,C32223,,0.009,,52.3093,,,3,2223,20180801000000,3KM NW of Offset Lake,-120.8483,2887429,1350328.0720000009,823745.5439999988
Lightning,JA70003000,Not Active,7,Fire,2018,C32271,,0.300,,52.2319,,,3,2271,20180806000000,4KM W of Malcolm Lake,-121.5288,2887430,1304663.5790000001,811981.2990000006
Lightning,JA70003000,Active,7,Fire,2018,C32320,,6.000,,52.2238,,,3,2320,20180808000000,8 Miles SW Tisdale Lake,-121.2237,2887431,1325480.6469999994,812441.5609999998
Lightning,JA70003000,Active,7,Fire,2018,C32372,,0.300,,52.5653,,,3,2372,20180809000000,South of Tasse Lake,-121.0990,2887432,1331336.5770000000,851008.9220000040
Lightning,JA70003000,Active,7,Fire,2018,C32603,,1000.000,,52.6627,,,3,2603,20180812000000,Roaring River Valley,-120.6611,2887433,1360062.5540000005,863987.0899999989
Lightning,JA70003000,Not Active,7,Fire,2018,C32640,,0.009,,52.8176,,,3,2640,20180814000000,2km up Cameron Ridge Trail site 5,-120.9038,2887434,1342482.0920000002,880009.6419999953
Lightning,JA70003000,Not Active,7,Fire,2018,C40137,,1.500,,51.1008,,,4,137,20180508000000,Top of Dead Man Valley,-120.8974,2887435,1356693.8990000002,689174.3350000009
Person,JA70003000,Not Active,7,Fire,2018,C40228,,0.100,,51.1886,,,4,228,20180517000000,Chasm Mill,-121.4929,2887436,1314505.9590000005,696108.3970000036
Person,JA70003000,Not Active,7,Fire,2018,C40421,,0.100,,51.3110,,,4,421,20180527000000,Jeep Lake,-121.1177,2887437,1339702.8389999992,711446.8830000004
Lightning,JA70003000,Not Active,7,Fire,2018,C40450,,0.009,,51.5823,,,4,450,20180529000000,English Lake,-120.6507,2887438,1369857.8619999995,743930.7499999981
Person,JA70003000,Not Active,7,Fire,2018,C40513,,0.009,,51.8204,,,4,513,20180610000000,Mahood Lake Rd,-120.7186,2887439,1363191.7680000006,770041.4380000001
Person,JA70003000,Not Active,7,Fire,2018,C40565,,0.009,,51.7438,,,4,565,20180618000000,Buffalo Creek,-121.1326,2887440,1335360.4589999996,759485.5080000022
Lightning,JA70003000,Not Active,7,Fire,2018,C40620,,22.000,,52.0126,,,4,620,20180620000000,Spout Lake,-121.3846,2887441,1316067.3889999995,788216.5999999996
Lightning,JA70003000,Not Active,7,Fire,2018,C40629,,0.600,,51.4917,,,4,629,20180620000000,2 miles S of Gustafsen Lake,-121.6845,2887442,1299094.5569999991,728979.7080000024
Person,JA70003000,Not Active,7,Fire,2018,C40701,,0.009,,51.5509,,,4,701,20180620000000,Lone Butte,-121.1885,2887443,1332971.7099999995,737774.8580000037
